id,Horizontal direction,Neu_class,Neuropil,Projection mode,anatomy group ID,cell cluster ID,compartment,compartment ID,connectivity type,glomerulus ID,glomerulus ID1,instance,layer ID,status,subtype,type,type ID,unkown,unkown ID,unkown type,unkownID
1563194610,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB108,,IB108,,,108,,,,
5813124740,,MB-associated DAN Protocerebral Anterior Medial cluster,Mushroom body neuropil neurons,,,,,,,,,PAM07,,PAM07,,,07,,,,
1170757913,,,,,,,,,,,,None,,None,,,,,,,
5813020830,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
358627224,,,,,,,,,,,,None,,None,,,,,,,
329897255,,Lateral Horn CENTrifugal,Lateral horn neuropil neurons,,,,,,,,,LHCENT10,,LHCENT10,,,10,,,,
1591471352,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS161,,PS161,,,161,,,,
329566197,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP549,,SMP549,,,549,,,,
1883106059,,Local neuron,Antennal lobe neuropil neurons,,,v2,,,,,,v2LN4,,v2LN4,,,4,,,,
696489026,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,f,6,,,e,,,LHPV6f3_e,,LHPV6f3,,,3,,,,
1814781082,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC2,,LPLC2,,,2,,,,
1572032028,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL092,,LAL092,,,092,,,,
5813021595,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP236,,SMP236,,,236,,,,
1197242965,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,,,,vDeltaG,,vDeltaG,,,G,,,,
695500178,,Lateral Horn Posterior Dorsal cell cluster,Lateral horn neuropil neurons,,a,2,,,,,,LHPD2a7,,LHPD2a7,,,7,,,,
455793621,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
1635833170,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL113,,LAL113,,,113,,,,
670448622,,,,,,,,,,,,None,,None,,,,,,,
1192529139,,WEDge,Wedge neuropil neurons,,,,,,,,,WED098,,WED098,,,098,,,,
1005261469,,Protocerebral bridge - Fan-shaped body - Round body,Central complex neuropil neurons,,,,,,b,,,PFR_b,,PFR,,,,,,,
1140950118,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1451562506,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP213,,AVLP213,,,213,,,,
944371051,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,b,2,,,,,,LHPV2b3,,LHPV2b3,,,3,,,,
1227345286,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,,,,vDeltaM,,vDeltaM,,,M,,,,
799872343,,Anterior Optic TUbercle,Anterior optic tubercle neuropil neurons,,,,,,,,,AOTU060,,AOTU060,,,060,,,,
5813056321,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP343,,AVLP343,,,343,,,,
707190304,,CLamp,Clamp neuropil neurons,,,,,,,,,CL138,,CL138,,,138,,,,
944379777,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,g,4,,,,,,LHPV4g1,,LHPV4g1,,,1,,,,
297247801,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP599,,SMP599,,,599,,,,
883781857,,CLamp,Clamp neuropil neurons,,,,,,,,,CL220,,CL220,,,220,,,,
729544359,,Multiglomerular _  Projection neuron,Antennal lobe neuropil neurons,,,,,,,,,M_vPNml84,,M_vPNml84,,,,,,,
1344940741,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS244,,PS244,,,244,,,,
1903397125,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC24,,LC24,,,24,,,,
5813077698,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,b,,,PFNp_b,,PFNp,,,,,,,
5813056386,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,b,2,,,b,,,LHAV2b5_b,,LHAV2b5,,,5,,,,
5813057474,,Local neuron,Antennal lobe neuropil neurons,,,v2,,,,,,v2LN34D,,v2LN34D,,,34,,,,
455141922,,Antler,Antler neuropil neurons,,,,,,,,,ATL017,,ATL017,,,017,,,,
1568711739,,Lateral accessory lobe - Crepine - NOduli,Central complex neuropil neurons,,,,,,,,,LCNOp,,LCNOp,,,,,,,
1047835635,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-m,m,KCa'b'-m,,,,,,,
5813010541,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,i,6,,,b,,,LHPV6i2_b,,LHPV6i2,,,2,,,,
543049093,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP314,,SMP314,,,314,,,,
5812981109,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
1630216646,,,,,,,,,,,,None,,None,,,,,,,
5901194039,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,g,4,,,,,,LHAV4g2,,LHAV4g2,,,2,,,,
1847979455,,VESt,Vest neuropil neurons,,,,,,,,,VES010,,VES010,,,010,,,,
510956443,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,c,3,,,,,,LHAV3c1,,LHAV3c1,,,1,,,,
5813013872,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP335,,SLP335,,,335,,,,
1261768880,,Ellipsoid body Ring neuron,Central complex neuropil neurons,,,,,,b,,,ER3d_b,,ER3d,,3,3,,,,
297588995,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP296,,SMP296,,,296,,,,
511634742,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP362,,SLP362,,,362,,,,
1407610974,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC13,,LC13,,,13,,,,
5813069523,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP219,,PLP219,,,219,,,,
5813034239,,VESt,Vest neuropil neurons,,,,,,,,,VES051,,VES051,,,051,,,,
1719902535,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
877702431,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,p,p,a,,,PFNp_a,,PFNp,,,,,,,
2132210365,,,,,,,,,,,,None,,None,,,,,,,
1636825663,,WEDge,Wedge neuropil neurons,,,,,,,,,WED031,,WED031,,,031,,,,
358879127,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP320,,SLP320,,,320,,,,
5901208549,,CLamp,Clamp neuropil neurons,,,,,,,,,CL258,,CL258,,,258,,,,
795943772,,,,,,,,,,,,None,,None,,,,,,,
1251995567,,Lobula intrinsic,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,Li13,,Li13,,,13,,,,
979752365,,Protocerebral bridge - Fan-shaped body - Lateral accessory lobe,Central complex neuropil neurons,,,,,,,,,PFL2,,PFL2,,2,2,,,,
5901219107,,,,,,,,,,,,None,,None,,,,,,,
5813013636,,,,,,,,,,,,None,,None,,,,,,,
1637171546,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL201,,LAL201,,,201,,,,
1717968338,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC4,,LPLC4,,,4,,,,
581262846,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP007,,PVLP007,,,007,,,,
1344469589,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,b,,,PVLP097_b,,PVLP097,,,097,,,,
5813010690,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,h,6,,,a,,,LHPV6h1_a,,LHPV6h1,,,1,,,,
5812979970,,,,,,,,,,,,None,,None,,,,,,,
5812981136,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
386825636,,Lateral Horn Posterior Dorsal cell cluster,Lateral horn neuropil neurons,,a,3,,,a,,,LHPD3a3_a,,LHPD3a3,,,3,,,,
696233299,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB115,,IB115,,,115,,,,
1561398893,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC2,,LPC2,,,2,,,,
1141337757,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1346287738,,Inferior bridge,Inferior bridge neuropil neurons,,,,,,,,,IB102,,IB102,,,102,,,,
2156519947,,,,,,,,,,,,None,,None,,,,,,,
328533761,,Protocerebral Posterior Lateral 2 cluster,Dopaminergic neurons (DANs),,,,,,,,,PPL201,,PPL201,,,201,,,,
1540877021,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP298,,AVLP298,,,298,,,,
456187010,,Lateral Horn Anterior Dorsal cell clusters,Lateral horn neuropil neurons,,b,1,,,b,,,LHAD1b1_b,,LHAD1b1,,,1,,,,
1672320134,,Local neuron,Antennal lobe neuropil neurons,,,l,,,a,,,lLN2T_a,,lLN2T,,,2,,,,
1777979056,,Lobula - Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LLPC2b,,LLPC2b,,,2,,,,
327873821,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP417,,SLP417,,,417,,,,
5812999837,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC2,,LPC2,,,2,,,,
1681683226,,Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPC1,,LPC1,,,1,,,,
5813002722,,Hofbauer-Buchner eyelet,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,HBeyelet,,HBeyelet,,,,,,,
849763224,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,a,a,,,,PFNa,,PFNa,,,,,,,
1559284412,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC21,,LC21,,,21,,,,
882746220,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC28a,,LC28a,,,28,,,,
1039681398,,,,,,,,,,,,None,,None,,,,,,,
1356402176,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP390,,AVLP390,,,390,,,,
885435892,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,c,2,,,c,,,LHPV2c1_c,,LHPV2c1,,,1,,,,
1839405082,,WEDge,Wedge neuropil neurons,,,,,,,,,WED163,,WED163,,,163,,,,
1159555822,,Lobula Tangential,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LT83,,LT83,,,83,,,,
514068564,,Lateral Horn Posterior Dorsal cell cluster,Lateral horn neuropil neurons,,a,5,,,,,,LHPD5a1,,LHPD5a1,,,1,,,,
5813127603,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB6M,6,FB6M,,,M,,,,
1563355501,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC17,,LC17,,,17,,,,
919763043,,Extrinsic Ring neuron,Central complex neuropil neurons,,,,,,,,,ExR3,,ExR3,,3,3,,,,
5813065321,,Posterior Lateral protocerebrum,Posterior lateral protocerebrum neurons,,,,,,,,,PLP150,,PLP150,,,150,,,,
1752051506,,WEDge,Wedge neuropil neurons,,,,,,,,,WED111,,WED111,,,111,,,,
5812982316,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
203257652,,Fan-shaped body - Superior medial protocerebrum,Central complex neuropil neurons,,,,,,,,,FS4C,,FS4C,,4,,C,,,
5813077610,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
5813022424,,MB-associated DAN Protocerebral Posterior Lateral 1 cluster,Mushroom body neuropil neurons,,,,,,,,,PPL103,,PPL103,,,103,,,,
1626827782,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC2,,LPLC2,,,2,,,,
1190591244,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC15,,LC15,,,15,,,,
1009038739,,Fan-shaped body - Crepine,Central complex neuropil neurons,,,,,,,,,FC3,,FC3,,3,,,,,
550422384,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP115,,SMP115,,,115,,,,
1754446468,,WEDge,Wedge neuropil neurons,,,,,,,,,WED046,,WED046,,,046,,,,
1292458303,,Ellipsoid body Ring neuron,Central complex neuropil neurons,,,,,,b,,,ER3d_b,,ER3d,,3,3,,,,
891927728,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
573350770,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,b,2,,,b,,,LHPV2b5_b,,LHPV2b5,,,5,,,,
550599514,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-s,s,KCab-s,,,,,,,
631400288,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-d,d,KCg-d,,,,,,,
5813024339,,Local neuron,Antennal lobe neuropil neurons,,,l,,,a,,,lLN2R_a,,lLN2R,,,2,,,,
1138462526,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC61,,MC61,,,61,,,,
1810373801,,Lobula - Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LLPC2c,,LLPC2c,,,2,,,,
452672881,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,d,4,,,,,,LHPV4d1,,LHPV4d1,,,1,,,,
1288893503,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC16,,LC16,,,16,,,,
736433303,,CLamp,Clamp neuropil neurons,,,,,,,,,CL236,,CL236,,,236,,,,
1080532771,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1319993169,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP553,,AVLP553,,,553,,,,
542056766,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP337,,SLP337,,,337,,,,
1383383062,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,,,,PVLP015,,PVLP015,,,015,,,,
5813003188,,WEDge Projection neuron,Wedge neuropil neurons,WED,,,,,,,,WEDPN13,,WEDPN13,,,13,,,,
1158994954,,accessory Medulla,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,aMe4,,aMe4,,,4,,,,
1695145055,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS057,,PS057,,,057,,,,
923809011,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB4K,4,FB4K,,,K,,,,
1005179264,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1750929611,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC25,,LC25,,,25,,,,
1169492931,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1434798830,,,,,,,,,,,,None,,None,,,,,,,
798537580,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-c,c,KCab-c,,,,,,,
1407179534,,Lobula Plate - Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LPLC2,,LPLC2,,,2,,,,
1449149249,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP451,,AVLP451,,,451,,,,
5813095395,,Lateral Horn Anterior Dorsal cell clusters,Lateral horn neuropil neurons,,b,1,,,b,,,LHAD1b1_b,,LHAD1b1,,,1,,,,
5813058163,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-ap2,ap2,KCa'b'-ap2,,,,,,,
5813062649,,CLamp,Clamp neuropil neurons,,,,,,,,,CL255,,CL255,,,255,,,,
5812987415,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC62,,MC62,,,62,,,,
1077459077,,anterior optic Tubercle - Bulb,Anterior optic tubercle neuropil neurons,,,,,,,,,TuBu01,,TuBu01,,,01,,,,B
666481389,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,h,4,,,a,,,LHPV4h1_a,,LHPV4h1,,,1,,,,
5813011454,,,,,,,,,,,,None,,None,,,,,,,
1322811128,,Ellipsoid body Ring neuron,Central complex neuropil neurons,,,,,,b,,,ER3p_b,,ER3p,,3,3,,,,
5813014585,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,a,4,,,,,,LHAV4a4,,LHAV4a4,,,4,,,,
5813056299,,Kenyon Cell alpha’-beta’ lobe,Mushroom body neuropil neurons,,,,,,,,,KCa'b'-m,m,KCa'b'-m,,,,,,,
1722177724,,CLamp,Clamp neuropil neurons,,,,,,,,,CL122,,CL122,,,122,,,,
858838262,,Posterior VentroLateral protocerebrum,Posterior ventrolateral protocerebrum neuropil neurons,,,,,,a,,,PVLP008_a,,PVLP008,,,008,,,,
892964102,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC10,,LC10,,,10,,,,
1782027670,,WEDge,Wedge neuropil neurons,,,,,,,,,WED023,,WED023,,,023,,,,
697355847,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,d,d,,,,PFNd,,PFNd,,,,,,,
1970707631,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD062,,SAD062,,,062,,,,
1691303322,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP122,,AVLP122,,,122,,,,
2158246363,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,b,,,SAD021_b,,SAD021,,,021,,,,
1777409166,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS279,,PS279,,,279,,,,
390279522,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,,,,SLP198,,SLP198,,,198,,,,
852763857,,CLamp,Clamp neuropil neurons,,,,,,,,,CL163,,CL163,,,163,,,,
390599254,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,h,5,,,,,,LHPV5h2,,LHPV5h2,,,2,,,,
296203324,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP363,,SMP363,,,363,,,,
1155302782,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,m,m,a,,,PFNm_a,,PFNm,,,,,,,
1343847902,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS247,,PS247,,,247,,,,
1415424742,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP348,,AVLP348,,,348,,,,
1720300315,,WEDge,Wedge neuropil neurons,,,,,,,,,WED039,,WED039,,,039,,,,
1817453557,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC17,,LC17,,,17,,,,
1255297788,,Fan-shaped Body,Central complex neuropil neurons,,,,,,a,,,FB2B_a,2,FB2B,,,B,,,,
5813050102,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC9,,LC9,,,9,,,,
420010739,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP356,,SMP356,,,356,,,,
987117151,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL010,,LAL010,,,010,,,,
2094186530,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD037,,SAD037,,,037,,,,
545635037,,,,,,,,,,,,None,,None,,,,,,,
697355826,,fan-shaped body vertical Delta within a single column,Central complex neuropil neurons,,,,,,b,,,vDeltaA_b,,vDeltaA,,,A,,,,
674108632,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP075,,AVLP075,,,075,,,,
5813011794,,,,,,,,,,,,None,,None,,,,,,,
1136252169,,Fan-shaped body - Crepine,Central complex neuropil neurons,,,,,,,,,FC1C,,FC1C,,1,,C,,,
5812980599,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
736079469,,CLamp,Clamp neuropil neurons,,,,,,b,,,CL062_b,,CL062,,,062,,,,
1345455479,,,,,,,,,,,,None,,None,,,,,,,
1467007656,,,,,,,,,,,,None,,None,,,,,,,
1040004619,,CLamp,Clamp neuropil neurons,,,,,,,,,CL304,,CL304,,,304,,,,
1201905111,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC61,,MC61,,,61,,,,
2215550458,,WEDge,Wedge neuropil neurons,,,,,,,,,WED095,,WED095,,,095,,,,
1965254251,,WEDge,Wedge neuropil neurons,,,,,,,,,WED178,,WED178,,,178,,,,
913681721,,Lateral Horn Posterior Ventral cell cluster,Lateral horn neuropil neurons,,a,3,,,,,,LHPV3a1,,LHPV3a1,,,1,,,,
295137019,,Superior Lateral protocerebrum,Superior lateral protocerebrum neuropil neurons,,,,,,a,,,SLP182_a,,SLP182,,,182,,,,
1290904379,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP005,,AVLP005,,,005,,,,
723602649,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,v,v,,,,PFNv,,PFNv,,,,,,,
2247535548,,,,,,,,,,,,None,,None,,,,,,,
2036156525,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD039,,SAD039,,,039,,,,
643060819,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP020,,SMP020,,,020,,,,
1131836336,,Fan-shaped Body,Central complex neuropil neurons,,,,,,,,,FB4R,4,FB4R,,,R,,,,
547318128,,,,,,,,,,,,None,,None,,,,,,,
1230872124,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC61,,MC61,,,61,,,,
5813015999,,Protocerebral bridge - Fan-shaped body - Noduli,Central complex neuropil neurons,,,,a,a,,,,PFNa,,PFNa,,,,,,,
1779231120,,,,,,,,,,,,None,,None,,,,,,,
5813000577,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC4,,LC4,,,4,,,,
666994301,,Protocerebral bridge - Fan-shaped body - Lateral accessory lobe,Central complex neuropil neurons,,,,,,,,,PFL3,,PFL3,,3,3,,,,
1231903775,,Medulla Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,MC61,,MC61,,,61,,,,
5813128313,,Fan-shaped body - Superior medial protocerebrum,Central complex neuropil neurons,,,,,,,,,FS4A,,FS4A,,4,,A,,,
632544268,,Ellipsoid body - Protocerebral bridge - Gall,Central complex neuropil neurons,,,,,,,,,EPG,,EPG,,,,,,,
1289213295,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP288,,AVLP288,,,288,,,,
5813083780,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP385,,SMP385,,,385,,,,
5813057191,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1068613231,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
5813022915,,CREpine,Crepine neuropil neurons,,,,,,,,,CRE084,,CRE084,,,084,,,,
5812980376,,Kenyon Cell alpha-beta lobe,Mushroom body neuropil neurons,,,,,,,,,KCab-m,m,KCab-m,,,,,,,
